id,status,date,date_utc,modified,modified_utc,url,organizer,slug,website,global_id,global_id_lineage,author,phone,email
49471,publish,2024-01-30 14:41:26,0000-00-00 00:00:00,2024-01-30 14:41:26,0000-00-00 00:00:00,https://events.ubc.ca/organizer/hatch-art-gallery/,Hatch Art Gallery,hatch-art-gallery,https://www.ams.ubc.ca/business/hatch-art-gallery/,events.ubc.ca?id=49471,"[""events.ubc.ca?id=49471""]",,6048806321,hatch@ams.ubc.ca
49442,publish,2024-01-30 14:31:34,0000-00-00 00:00:00,2024-01-30 14:31:34,0000-00-00 00:00:00,https://events.ubc.ca/organizer/hatch-art-gallery/,Hatch Art Gallery,hatch-art-gallery,,events.ubc.ca?id=49442,"[""events.ubc.ca?id=49442""]",,,
49406,publish,2024-01-30 01:14:56,0000-00-00 00:00:00,2024-01-30 01:14:56,0000-00-00 00:00:00,https://events.ubc.ca/organizer/association-of-canadian-archivists-student-chapter-at-ubc/,Association of Canadian Archivists Student Chapter at UBC,association-of-canadian-archivists-student-chapter-at-ubc,https://acaubc.wordpress.com/,events.ubc.ca?id=49406,"[""events.ubc.ca?id=49406""]",,,aca.slais@gmail.com
49383,publish,2024-01-29 14:46:17,0000-00-00 00:00:00,2024-01-29 14:46:17,0000-00-00 00:00:00,https://events.ubc.ca/organizer/open-ubc/,Open UBC,open-ubc,,events.ubc.ca?id=49383,"[""events.ubc.ca?id=49383""]",,,open.ubc@ubc.ca
49218,publish,2024-01-25 11:23:02,0000-00-00 00:00:00,2024-01-25 11:23:02,0000-00-00 00:00:00,https://events.ubc.ca/organizer/scholarly-communications-and-copyright-office/,Scholarly Communications and Copyright Office,scholarly-communications-and-copyright-office,,events.ubc.ca?id=49218,"[""events.ubc.ca?id=49218""]",,,
49214,publish,2024-01-25 11:19:07,0000-00-00 00:00:00,2024-01-25 11:19:07,0000-00-00 00:00:00,https://events.ubc.ca/organizer/scholarly-communications-and-copyright-office/,Scholarly Communications and Copyright Office,scholarly-communications-and-copyright-office,,events.ubc.ca?id=49214,"[""events.ubc.ca?id=49214""]",,,
49210,publish,2024-01-25 11:15:00,0000-00-00 00:00:00,2024-01-25 11:15:00,0000-00-00 00:00:00,https://events.ubc.ca/organizer/scholarly-communications-and-copyright-office/,Scholarly Communications and Copyright Office,scholarly-communications-and-copyright-office,,events.ubc.ca?id=49210,"[""events.ubc.ca?id=49210""]",,,
49204,publish,2024-01-25 11:12:07,0000-00-00 00:00:00,2024-01-25 11:12:07,0000-00-00 00:00:00,https://events.ubc.ca/organizer/scholarly-communications-and-copyright-office/,Scholarly Communications and Copyright Office,scholarly-communications-and-copyright-office,,events.ubc.ca?id=49204,"[""events.ubc.ca?id=49204""]",,,
49200,publish,2024-01-25 11:02:00,0000-00-00 00:00:00,2024-01-25 11:02:00,0000-00-00 00:00:00,https://events.ubc.ca/organizer/scholarly-communications-and-copyright-office/,Scholarly Communications and Copyright Office,scholarly-communications-and-copyright-office,,events.ubc.ca?id=49200,"[""events.ubc.ca?id=49200""]",,,
49193,publish,2024-01-25 10:59:19,0000-00-00 00:00:00,2024-01-25 10:59:19,0000-00-00 00:00:00,https://events.ubc.ca/organizer/scholarly-communications-and-copyright-office/,Scholarly Communications and Copyright Office,scholarly-communications-and-copyright-office,,events.ubc.ca?id=49193,"[""events.ubc.ca?id=49193""]",,,
49189,publish,2024-01-25 10:54:56,0000-00-00 00:00:00,2024-01-25 10:54:56,0000-00-00 00:00:00,https://events.ubc.ca/organizer/scholarly-communications-and-copyright-office/,Scholarly Communications and Copyright Office,scholarly-communications-and-copyright-office,,events.ubc.ca?id=49189,"[""events.ubc.ca?id=49189""]",,,
49185,publish,2024-01-25 10:51:13,0000-00-00 00:00:00,2024-01-25 10:51:13,0000-00-00 00:00:00,https://events.ubc.ca/organizer/scholarly-communications-and-copyright-office/,Scholarly Communications and Copyright Office,scholarly-communications-and-copyright-office,,events.ubc.ca?id=49185,"[""events.ubc.ca?id=49185""]",,,
49124,publish,2024-01-23 16:40:31,0000-00-00 00:00:00,2024-01-23 16:40:31,0000-00-00 00:00:00,https://events.ubc.ca/organizer/green-labs/,Green Labs,green-labs,https://sustain.ubc.ca/green-labs,events.ubc.ca?id=49124,"[""events.ubc.ca?id=49124""]",,3068610684,green.labs@ubc.ca
48869,publish,2024-01-18 11:40:58,0000-00-00 00:00:00,2024-01-18 11:40:58,0000-00-00 00:00:00,https://events.ubc.ca/organizer/ubc-school-of-public-policy-and-global-affairs/,UBC School of Public Policy and Global Affairs,ubc-school-of-public-policy-and-global-affairs,http://sppga.ubc.ca,events.ubc.ca?id=48869,"[""events.ubc.ca?id=48869""]",,(604) 822-3944,sppga.events@ubc.ca
48862,publish,2024-01-18 11:37:49,0000-00-00 00:00:00,2024-01-18 11:37:49,0000-00-00 00:00:00,https://events.ubc.ca/organizer/ubc-school-of-public-policy-and-global-affairs/,UBC School of Public Policy and Global Affairs,ubc-school-of-public-policy-and-global-affairs,http://sppga.ubc.ca,events.ubc.ca?id=48862,"[""events.ubc.ca?id=48862""]",,(604) 822-3944,sppga.events@ubc.ca
48850,publish,2024-01-18 11:21:42,0000-00-00 00:00:00,2024-01-18 11:21:42,0000-00-00 00:00:00,https://events.ubc.ca/organizer/rural-ementoring-bc-and-ubc-health/,Rural eMentoring BC and UBC Health,rural-ementoring-bc-and-ubc-health,http://www.ementoringbc.com,events.ubc.ca?id=48850,"[""events.ubc.ca?id=48850""]",,,e.mentoring@ubc.ca
48491,publish,2024-01-08 18:44:52,0000-00-00 00:00:00,2024-01-08 18:44:52,0000-00-00 00:00:00,https://events.ubc.ca/organizer/ubc-climate-hub/,UBC Climate Hub,ubc-climate-hub,https://ubcclimatehub.ca/,events.ubc.ca?id=48491,"[""events.ubc.ca?id=48491""]",,,ubcclimatehub@gmail.com
48411,publish,2024-01-03 12:30:01,0000-00-00 00:00:00,2024-01-03 12:30:01,0000-00-00 00:00:00,https://events.ubc.ca/organizer/customer-support-finops-department/,Customer Support &#8211; FinOps Department,customer-support-finops-department,https://finance.ubc.ca/contact,events.ubc.ca?id=48411,"[""events.ubc.ca?id=48411""]",,,finops.support@ubc.ca
48154,publish,2023-12-09 16:15:44,0000-00-00 00:00:00,2023-12-09 16:15:44,0000-00-00 00:00:00,https://events.ubc.ca/organizer/sfu-institute-for-transpacific-cultural-research/,SFU Institute for Transpacific Cultural Research,sfu-institute-for-transpacific-cultural-research,https://www.sfu.ca/itcr/home.html,events.ubc.ca?id=48154,"[""events.ubc.ca?id=48154""]",,,
48153,publish,2023-12-09 16:15:44,0000-00-00 00:00:00,2023-12-09 16:15:44,0000-00-00 00:00:00,https://events.ubc.ca/organizer/asian-independent-cinema-showcase/,Asian Independent Cinema Showcase,asian-independent-cinema-showcase,https://www.instagram.com/asianindependentcinemashowcase/,events.ubc.ca?id=48153,"[""events.ubc.ca?id=48153""]",,,
48017,publish,2023-11-24 14:51:37,0000-00-00 00:00:00,2023-11-24 14:51:37,0000-00-00 00:00:00,https://events.ubc.ca/organizer/department-of-anthropology/,Department of Anthropology,department-of-anthropology,https://anth.ubc.ca/,events.ubc.ca?id=48017,"[""events.ubc.ca?id=48017""]",,,
47914,publish,2023-11-15 12:18:15,0000-00-00 00:00:00,2023-11-15 12:18:15,0000-00-00 00:00:00,https://events.ubc.ca/organizer/department-of-physics-astronomy/,Department of Physics &amp; Astronomy,department-of-physics-astronomy,https://phas.ubc.ca/,events.ubc.ca?id=47914,"[""events.ubc.ca?id=47914""]",,6048220596,outreach@phas.ubc.ca
47893,publish,2023-11-14 11:12:03,2023-11-14 19:12:03,2023-11-14 11:12:03,2023-11-14 19:12:03,https://events.ubc.ca/organizer/faculty-of-medicine-office-of-faculty-development-educational-support/,Faculty of Medicine &#8211; Office of Faculty Development &amp; Educational Support,faculty-of-medicine-office-of-faculty-development-educational-support,https://facdev.med.ubc.ca/,events.ubc.ca?id=47893,"[""events.ubc.ca?id=47893""]",71,604 675 3783,fac.dev@ubc.ca
47711,publish,2023-11-06 09:37:38,2023-11-06 17:37:38,2023-11-06 09:37:38,2023-11-06 17:37:38,https://events.ubc.ca/organizer/marie-nightbird-school-of-social-work/,Marie Nightbird-School of Social Work,marie-nightbird-school-of-social-work,https://socialwork.ubc.ca/profile/marie-nightbird/,events.ubc.ca?id=47711,"[""events.ubc.ca?id=47711""]",,604-822-3520,marie.nightbird@ubc.ca
47676,publish,2023-11-01 04:18:38,0000-00-00 00:00:00,2023-11-01 04:18:38,0000-00-00 00:00:00,https://events.ubc.ca/organizer/enrolment-services-advising-centre-brock-hall-1874-east-mall-vancouver-bc-v6t-1z1-canada/,"Enrolment Services Advising Centre Brock Hall 1874 East Mall Vancouver, BC V6T 1Z1 Canada",enrolment-services-advising-centre-brock-hall-1874-east-mall-vancouver-bc-v6t-1z1-canada,,events.ubc.ca?id=47676,"[""events.ubc.ca?id=47676""]",,604 822 9836,
47383,publish,2023-10-27 15:01:02,2023-10-27 22:01:02,2023-10-27 15:01:02,2023-10-27 22:01:02,https://events.ubc.ca/organizer/ubc-advanced-research-computing/,UBC Advanced Research Computing,ubc-advanced-research-computing,https://arc.ubc.ca,events.ubc.ca?id=47383,"[""events.ubc.ca?id=47383""]",,7783234410,arc.support@ubc.ca
47439,publish,2023-10-19 14:27:19,2023-10-19 21:27:19,2023-10-19 14:27:19,2023-10-19 21:27:19,https://events.ubc.ca/organizer/centre-for-japanese-research/,Centre for Japanese Research,centre-for-japanese-research,https://cjr.iar.ubc.ca/,events.ubc.ca?id=47439,"[""events.ubc.ca?id=47439""]",,604 822 4688,cjr.iar@ubc.ca
47455,publish,2023-10-19 13:56:02,2023-10-19 20:56:02,2023-10-19 13:56:02,2023-10-19 20:56:02,https://events.ubc.ca/organizer/holly-kwan/,Holly Kwan,holly-kwan,,events.ubc.ca?id=47455,"[""events.ubc.ca?id=47455""]",,,hmitchel@cs.ubc.ca
47324,publish,2023-10-13 16:25:34,2023-10-13 23:25:34,2023-10-13 16:25:34,2023-10-13 23:25:34,https://events.ubc.ca/organizer/ubc-orice/,UBC ORICE,ubc-orice,https://orice.ubc.ca/,events.ubc.ca?id=47324,"[""events.ubc.ca?id=47324""]",,604 822 5028,ubc.orice@ubc.ca
47349,publish,2023-10-13 16:12:08,2023-10-13 23:12:08,2023-10-13 16:12:08,2023-10-13 23:12:08,https://events.ubc.ca/organizer/ubc-ceremonies-and-events/,UBC Ceremonies and Events,ubc-ceremonies-and-events,https://ceremonies.ubc.ca/,events.ubc.ca?id=47349,"[""events.ubc.ca?id=47349""]",,604 822 2484,ceremonies.office@ubc.ca
47341,publish,2023-10-12 16:04:29,2023-10-12 23:04:29,2023-10-12 16:04:29,2023-10-12 23:04:29,https://events.ubc.ca/organizer/faculty-of-medicine-center-for-molecular-medicine-and-therapeutics/,Faculty of Medicine &#8211; Center for Molecular Medicine and Therapeutics,faculty-of-medicine-center-for-molecular-medicine-and-therapeutics,https://cmmt.ubc.ca/,events.ubc.ca?id=47341,"[""events.ubc.ca?id=47341""]",71,,
47332,publish,2023-10-12 13:26:45,2023-10-12 20:26:45,2023-10-12 13:26:45,2023-10-12 20:26:45,https://events.ubc.ca/organizer/learning-analytics-team-2/,Learning Analytics Team,learning-analytics-team-2,,events.ubc.ca?id=47332,"[""events.ubc.ca?id=47332""]",72,,
47330,publish,2023-10-12 13:26:43,2023-10-12 20:26:43,2023-10-12 13:26:43,2023-10-12 20:26:43,https://events.ubc.ca/organizer/learning-analytics-team/,Learning Analytics Team,learning-analytics-team,,events.ubc.ca?id=47330,"[""events.ubc.ca?id=47330""]",72,,
47169,publish,2023-10-05 15:56:54,2023-10-05 22:56:54,2023-10-05 15:56:54,2023-10-05 22:56:54,https://events.ubc.ca/organizer/school-of-music-2/,School of Music,school-of-music-2,,events.ubc.ca?id=47169,"[""events.ubc.ca?id=47169""]",82,,
46893,publish,2023-09-25 14:48:22,2023-09-25 21:48:22,2023-09-25 14:48:22,2023-09-25 21:48:22,https://events.ubc.ca/organizer/lddi/,LDDI,lddi,https://lddi.educ.ubc.ca/,events.ubc.ca?id=46893,"[""events.ubc.ca?id=46893""]",,604 822 6333,lddi.educ@ubc.ca
46749,publish,2023-09-18 14:18:11,0000-00-00 00:00:00,2023-09-18 14:18:11,0000-00-00 00:00:00,https://events.ubc.ca/organizer/faculty-of-science/,Faculty of Science,faculty-of-science,,events.ubc.ca?id=46749,"[""events.ubc.ca?id=46749""]",,,
46694,publish,2023-09-15 13:28:17,2023-09-15 20:28:17,2023-09-15 13:28:17,2023-09-15 20:28:17,https://events.ubc.ca/organizer/ocean-wise-sponsored-by-alumni-ubc/,Ocean Wise sponsored by alumni UBC,ocean-wise-sponsored-by-alumni-ubc,https://ocean.org/,events.ubc.ca?id=46694,"[""events.ubc.ca?id=46694""]",,604 659 3804,Rudi.Ballard@ocean.org
46531,publish,2023-09-14 11:09:13,2023-09-14 18:09:13,2025-12-11 10:17:25,2025-12-11 18:17:25,https://events.ubc.ca/organizer/faculty-of-forestry-2/,Faculty of Forestry &#038; Environmental Stewardship,faculty-of-forestry-2,,events.ubc.ca?id=46531,"[""events.ubc.ca?id=46531""]",33,6048222681,guangyu.wang@ubc.ca
46658,publish,2023-09-12 12:38:48,0000-00-00 00:00:00,2023-09-12 12:38:48,0000-00-00 00:00:00,https://events.ubc.ca/organizer/campus-nutrition/,Campus Nutrition,campus-nutrition,https://campusnutrition.ca,events.ubc.ca?id=46658,"[""events.ubc.ca?id=46658""]",,6043545196,contact@campusnutrition.ca
46508,publish,2023-09-10 16:43:29,2023-09-10 23:43:29,2023-09-10 16:43:29,2023-09-10 23:43:29,https://events.ubc.ca/organizer/ubc-biztech/,UBC Biztech,ubc-biztech,https://www.ubcbiztech.com/,events.ubc.ca?id=46508,"[""events.ubc.ca?id=46508""]",,,ubcbiztech@gmail.com
46396,publish,2023-09-06 15:41:53,2023-09-06 22:41:53,2023-09-06 15:41:53,2023-09-06 22:41:53,https://events.ubc.ca/organizer/ubc-climate-solutions-research-collective/,UBC Climate Solutions Research Collective,ubc-climate-solutions-research-collective,https://climatesolutions.ubc.ca,events.ubc.ca?id=46396,"[""events.ubc.ca?id=46396""]",,,
46403,publish,2023-09-06 15:40:58,2023-09-06 22:40:58,2023-09-06 15:40:58,2023-09-06 22:40:58,https://events.ubc.ca/organizer/centre-for-advancing-health-outcomes/,Centre for Advancing Health Outcomes,centre-for-advancing-health-outcomes,https://www.advancinghealth.ubc.ca/,events.ubc.ca?id=46403,"[""events.ubc.ca?id=46403""]",,,communications@advancinghealth.ubc.ca
46108,publish,2023-08-16 14:16:55,2023-08-16 21:16:55,2023-08-16 14:16:55,2023-08-16 21:16:55,https://events.ubc.ca/organizer/ubc-sauder-school-of-business/,UBC Sauder School of Business,ubc-sauder-school-of-business,https://www.sauder.ubc.ca/,events.ubc.ca?id=46108,"[""events.ubc.ca?id=46108""]",,6048228422,mba@sauder.ubc.ca
45926,publish,2023-08-04 10:42:24,2023-08-04 17:42:24,2023-08-04 10:42:24,2023-08-04 17:42:24,https://events.ubc.ca/organizer/research-excellence-cluster-in-vision/,Research Excellence Cluster in Vision,research-excellence-cluster-in-vision,https://vision.ubc.ca/,events.ubc.ca?id=45926,"[""events.ubc.ca?id=45926""]",,,ruanne.lai@ubc.ca
45965,publish,2023-08-03 15:12:39,2023-08-03 22:12:39,2023-08-03 15:12:39,2023-08-03 22:12:39,https://events.ubc.ca/organizer/faculty-of-medicine-office-of-research/,Faculty of Medicine &#8211; Office of Research,faculty-of-medicine-office-of-research,https://www.med.ubc.ca/research/,events.ubc.ca?id=45965,"[""events.ubc.ca?id=45965""]",71,,
45798,publish,2023-07-24 16:16:13,2023-07-24 23:16:13,2023-07-24 16:16:13,2023-07-24 23:16:13,https://events.ubc.ca/organizer/faculty-of-medicine-academy-of-translational-medicine/,Faculty of Medicine – Academy of Translational Medicine,faculty-of-medicine-academy-of-translational-medicine,https://atm.med.ubc.ca/,events.ubc.ca?id=45798,"[""events.ubc.ca?id=45798""]",71,,translational.medicine@ubc.ca
45731,publish,2023-07-24 15:40:36,2023-07-24 22:40:36,2023-07-24 15:40:36,2023-07-24 22:40:36,https://events.ubc.ca/organizer/enterprise-video-platform-project/,Enterprise Video Platform Project,enterprise-video-platform-project,https://lthub.ubc.ca/initiatives/evp-project/,events.ubc.ca?id=45731,"[""events.ubc.ca?id=45731""]",,,
45730,publish,2023-07-21 13:37:44,2023-07-21 20:37:44,2023-07-21 13:37:44,2023-07-21 20:37:44,https://events.ubc.ca/organizer/enterprise-video-platform-project-2/,Enterprise Video Platform Project,enterprise-video-platform-project-2,https://lthub.ubc.ca/initiatives/evp-project/,events.ubc.ca?id=45730,"[""events.ubc.ca?id=45730""]",,,
45539,publish,2023-07-05 12:27:22,2023-07-05 19:27:22,2023-07-05 12:27:22,2023-07-05 19:27:22,https://events.ubc.ca/organizer/utownubc-2/,UTown@UBC,utownubc-2,https://utown.ubc.ca,events.ubc.ca?id=45539,"[""events.ubc.ca?id=45539""]",,,Info.utown@ubc.ca
45278,publish,2023-06-23 10:32:01,2023-06-23 17:32:01,2023-06-23 10:32:01,2023-06-23 17:32:01,https://events.ubc.ca/organizer/rehabilitation-sciences-executive-committee/,Rehabilitation Sciences Executive Committee,rehabilitation-sciences-executive-committee,https://rsec.med.ubc.ca/,events.ubc.ca?id=45278,"[""events.ubc.ca?id=45278""]",,,
45236,publish,2023-06-19 10:33:30,2023-06-19 17:33:30,2023-06-19 10:33:30,2023-06-19 17:33:30,https://events.ubc.ca/organizer/centre-for-workplace-accessibility/,Centre for Workplace Accessibility,centre-for-workplace-accessibility,https://hr.ubc.ca/health-and-wellbeing/working-injury-illness-or-disability/centre-workplace-accessibility,events.ubc.ca?id=45236,"[""events.ubc.ca?id=45236""]",78,604-822-8139,workplace.accessibility@ubc.ca
45104,publish,2023-06-13 13:03:09,2023-06-13 20:03:09,2023-06-13 13:03:09,2023-06-13 20:03:09,https://events.ubc.ca/organizer/ubc-initiative-for-student-teaching-and-research-in-chinese-canadian-studies-instrcc/,UBC Initiative for Student Teaching and Research in Chinese Canadian Studies (INSTRCC),ubc-initiative-for-student-teaching-and-research-in-chinese-canadian-studies-instrcc,https://instrcc.ubc.ca/,events.ubc.ca?id=45104,"[""events.ubc.ca?id=45104""]",,6048276673,jennifer.lu@ubc.ca
45041,publish,2023-06-12 09:17:34,2023-06-12 16:17:34,2023-06-12 09:17:34,2023-06-12 16:17:34,https://events.ubc.ca/organizer/ubc-emerging-media-lab/,UBC Emerging Media Lab,ubc-emerging-media-lab,https://eml.ubc.ca/,events.ubc.ca?id=45041,"[""events.ubc.ca?id=45041""]",,,emergingmedia.lab@ubc.ca
44918,publish,2023-06-02 15:44:58,2023-06-02 22:44:58,2023-06-02 15:44:58,2023-06-02 22:44:58,https://events.ubc.ca/organizer/ubc-food-services/,UBC Food Services,ubc-food-services,https://food.ubc.ca/,events.ubc.ca?id=44918,"[""events.ubc.ca?id=44918""]",,604 822 3663,food.services@ubc.ca
44839,publish,2023-05-31 13:18:42,2023-05-31 20:18:42,2023-06-01 10:34:49,2023-06-01 17:34:49,https://events.ubc.ca/organizer/ubc-mens-health-research/,UBC Men&#8217;s Health Research Program,ubc-mens-health-research,https://menshealthresearch.ubc.ca/,events.ubc.ca?id=44839,"[""events.ubc.ca?id=44839""]",33,,menshealthresearch@gmail.com
44787,publish,2023-05-26 14:26:21,2023-05-26 21:26:21,2023-05-26 14:26:21,2023-05-26 21:26:21,https://events.ubc.ca/organizer/office-of-the-provost-vp-academic-vancouver/,"Office of the Provost &amp; VP Academic, Vancouver",office-of-the-provost-vp-academic-vancouver,https://academic.ubc.ca/,events.ubc.ca?id=44787,"[""events.ubc.ca?id=44787""]",,604-827-0015,vpao.communications@ubc.ca
44693,publish,2023-05-18 15:27:49,2023-05-18 22:27:49,2023-05-18 15:27:49,2023-05-18 22:27:49,https://events.ubc.ca/organizer/development-and-alumni-engagement/,Development and Alumni Engagement,development-and-alumni-engagement,https://give.ubc.ca/,events.ubc.ca?id=44693,"[""events.ubc.ca?id=44693""]",78,,
44692,publish,2023-05-18 15:27:49,2023-05-18 22:27:49,2023-05-18 15:27:49,2023-05-18 22:27:49,https://events.ubc.ca/organizer/queer-faculty-staff-collective/,Queer Faculty &amp; Staff Collective,queer-faculty-staff-collective,https://equity.ubc.ca/queer-faculty-and-staff-collective/,events.ubc.ca?id=44692,"[""events.ubc.ca?id=44692""]",78,,
44505,publish,2023-05-10 15:14:11,2023-05-10 22:14:11,2023-05-10 15:14:11,2023-05-10 22:14:11,https://events.ubc.ca/organizer/ubc-hong-kong-studies-initiative/,UBC Hong Kong Studies Initiative,ubc-hong-kong-studies-initiative,https://hksi.ubc.ca,events.ubc.ca?id=44505,"[""events.ubc.ca?id=44505""]",,,hksi.ubc@ubc.ca
44446,publish,2023-05-03 11:25:27,2023-05-03 18:25:27,2023-05-03 11:25:27,2023-05-03 18:25:27,https://events.ubc.ca/organizer/kyra-philbert/,Kyra Philbert,kyra-philbert,,events.ubc.ca?id=44446,"[""events.ubc.ca?id=44446""]",,,
44454,publish,2023-05-03 11:21:09,2023-05-03 18:21:09,2023-05-03 11:21:09,2023-05-03 18:21:09,https://events.ubc.ca/organizer/innovation-ubc/,Innovation UBC,innovation-ubc,https://innovation.ubc.ca,events.ubc.ca?id=44454,"[""events.ubc.ca?id=44454""]",,,
44435,publish,2023-05-01 16:33:39,2023-05-01 23:33:39,2023-05-01 16:33:39,2023-05-01 23:33:39,https://events.ubc.ca/organizer/faculty-of-medicine-department-of-cellular-physiological-sciences/,Faculty of Medicine – Department of Cellular &amp; Physiological Sciences,faculty-of-medicine-department-of-cellular-physiological-sciences,https://cps.med.ubc.ca/,events.ubc.ca?id=44435,"[""events.ubc.ca?id=44435""]",71,,
44323,publish,2023-04-25 09:28:52,2023-04-25 16:28:52,2023-04-25 09:28:52,2023-04-25 16:28:52,https://events.ubc.ca/organizer/immunotherapeutics-research-cluster/,Immunotherapeutics Research Cluster,immunotherapeutics-research-cluster,https://immunot.ubc.ca/,events.ubc.ca?id=44323,"[""events.ubc.ca?id=44323""]",71,,
44273,publish,2023-04-21 15:21:56,2023-04-21 22:21:56,2023-04-21 15:21:56,2023-04-21 22:21:56,https://events.ubc.ca/organizer/hari-b-varshney-business-career-centre/,Hari B. Varshney Business Career Centre,hari-b-varshney-business-career-centre,,events.ubc.ca?id=44273,"[""events.ubc.ca?id=44273""]",69,6048224011,career.centre@ubc.ca
44200,publish,2023-04-20 11:22:30,2023-04-20 18:22:30,2023-04-20 11:22:30,2023-04-20 18:22:30,https://events.ubc.ca/organizer/bc-teachers-of-english-as-an-additional-language-hosted-by-the-faculty-of-forestry-ubc/,"BC Teachers of English as an Additional Language, Hosted by the Faculty of Forestry, UBC",bc-teachers-of-english-as-an-additional-language-hosted-by-the-faculty-of-forestry-ubc,https://site.pheedloop.com/event/connecting/home,events.ubc.ca?id=44200,"[""events.ubc.ca?id=44200""]",,6043558186,neil.leveridge@ubc.ca
43982,publish,2023-04-05 15:09:47,2023-04-05 22:09:47,2023-04-05 15:09:47,2023-04-05 22:09:47,https://events.ubc.ca/organizer/international-collaborations-on-repair-discoveries-icord-trainee-comittee/,International Collaborations on Repair Discoveries (ICORD) Trainee Comittee,international-collaborations-on-repair-discoveries-icord-trainee-comittee,,events.ubc.ca?id=43982,"[""events.ubc.ca?id=43982""]",,(604) 875-4992,icordtc@gmail.com
44006,publish,2023-04-05 14:04:24,2023-04-05 21:04:24,2023-04-05 14:04:24,2023-04-05 21:04:24,https://events.ubc.ca/organizer/ubc-black-muslim-collective/,UBC Black Muslim Collective,ubc-black-muslim-collective,https://www.instagram.com/bmcubc/,events.ubc.ca?id=44006,"[""events.ubc.ca?id=44006""]",81,,
43826,publish,2023-04-03 10:53:53,2023-04-03 17:53:53,2023-04-03 10:53:53,2023-04-03 17:53:53,https://events.ubc.ca/organizer/ubc-development-alumni-engagement/,UBC Development &amp; Alumni Engagement,ubc-development-alumni-engagement,https://give.ubc.ca,events.ubc.ca?id=43826,"[""events.ubc.ca?id=43826""]",,,info@give.ubc.ca
43853,publish,2023-04-03 10:52:15,2023-04-03 17:52:15,2023-04-03 10:52:15,2023-04-03 17:52:15,https://events.ubc.ca/organizer/ubc-chemical-biological-engineering-2/,UBC Chemical &amp; Biological Engineering,ubc-chemical-biological-engineering-2,https://chbe.ubc.ca/sergio-berretta/,events.ubc.ca?id=43853,"[""events.ubc.ca?id=43853""]",,,sergio.berretta@ubc.ca
43871,publish,2023-04-03 10:49:20,2023-04-03 17:49:20,2023-04-03 10:49:20,2023-04-03 17:49:20,https://events.ubc.ca/organizer/addictions-concurrent-disorders-research-group/,Addictions &amp; Concurrent Disorders Research Group,addictions-concurrent-disorders-research-group,https://acdresearch.med.ubc.ca/,events.ubc.ca?id=43871,"[""events.ubc.ca?id=43871""]",,6135588857,acdevents@cheos.ubc.ca
43893,publish,2023-03-30 15:57:42,2023-03-30 22:57:42,2023-03-30 15:57:42,2023-03-30 22:57:42,https://events.ubc.ca/organizer/canadas-immuno-engineering-and-biomanufacturing-hub-ciebh/,Canada’s Immuno-Engineering and Biomanufacturing Hub (CIEBH),canadas-immuno-engineering-and-biomanufacturing-hub-ciebh,https://immunoengineeringhub.ca/,events.ubc.ca?id=43893,"[""events.ubc.ca?id=43893""]",71,,immunoengineering.hub@ubc.ca
43857,publish,2023-03-29 16:23:49,2023-03-29 23:23:49,2023-03-29 16:23:49,2023-03-29 23:23:49,https://events.ubc.ca/organizer/vancouver-coastal-health-research-institute/,Vancouver Coastal Health Research Institute,vancouver-coastal-health-research-institute,https://www.vchri.ca/,events.ubc.ca?id=43857,"[""events.ubc.ca?id=43857""]",71,,
43774,publish,2023-03-24 14:45:34,2023-03-24 21:45:34,2023-03-24 14:45:34,2023-03-24 21:45:34,https://events.ubc.ca/organizer/pacific-institute-for-the-mathematical-sciences/,Pacific Institute for the Mathematical Sciences,pacific-institute-for-the-mathematical-sciences,https://www.pims.math.ca/,events.ubc.ca?id=43774,"[""events.ubc.ca?id=43774""]",,6048333611,events@pims.math.ca
43718,publish,2023-03-23 09:19:22,2023-03-23 16:19:22,2023-03-23 09:19:22,2023-03-23 16:19:22,https://events.ubc.ca/organizer/ubc-common-energy/,UBC Common Energy,ubc-common-energy,https://commonenergyubc.com,events.ubc.ca?id=43718,"[""events.ubc.ca?id=43718""]",,,commonenergyubc@gmail.com
43693,publish,2023-03-21 09:40:38,2023-03-21 16:40:38,2023-03-21 09:40:38,2023-03-21 16:40:38,https://events.ubc.ca/organizer/vasa-and-hatch-galley/,VASA and Hatch Galley,vasa-and-hatch-galley,https://www.hatchartgallery.ca,events.ubc.ca?id=43693,"[""events.ubc.ca?id=43693""]",,6048078093,eventsandprograms.vasa@gmail.com
43667,publish,2023-03-20 13:59:26,2023-03-20 20:59:26,2023-03-20 13:59:26,2023-03-20 20:59:26,https://events.ubc.ca/organizer/michael-smith-laboratories/,Michael Smith Laboratories,michael-smith-laboratories,https://www.msl.ubc.ca/,events.ubc.ca?id=43667,"[""events.ubc.ca?id=43667""]",,604-822-4838,reception@msl.ubc.ca
43531,publish,2023-03-15 13:42:52,2023-03-15 20:42:52,2023-03-15 13:42:52,2023-03-15 20:42:52,https://events.ubc.ca/organizer/michael-smith-health-research-bc/,Michael Smith Health Research BC,michael-smith-health-research-bc,https://healthresearchbc.zoom.us/webinar/register/WN_I82cTuT2Tg2cxesDsO9sRA,events.ubc.ca?id=43531,"[""events.ubc.ca?id=43531""]",,,
